,occupancy,bin1,bin2,H2S,temperature,humidity,timestamp,date,time
1310,0,29.76,-1.0,-1,-1.0,-1.0,1639694400,2021-12-16,22:40:00
1311,0,29.76,-1.0,-1,-1.0,-1.0,1639695000,2021-12-16,22:50:00
1312,0,33.88,-1.0,-1,-1.0,-1.0,1639695600,2021-12-16,23:00:00
1313,0,32.34,-1.0,-1,-1.0,-1.0,1639696200,2021-12-16,23:10:00
1314,0,30.11,-1.0,-1,-1.0,-1.0,1639696800,2021-12-16,23:20:00
1315,0,30.63,-1.0,-1,-1.0,-1.0,1639697400,2021-12-16,23:30:00
1316,0,31.31,-1.0,-1,-1.0,-1.0,1639698000,2021-12-16,23:40:00
1317,0,31.82,-1.0,-1,-1.0,-1.0,1639698600,2021-12-16,23:50:00
1318,0,31.04,-1.0,-1,-1.0,-1.0,1639699200,2021-12-17,00:00:00
1319,0,31.56,-1.0,-1,-1.0,-1.0,1639699800,2021-12-17,00:10:00
1320,0,32.08,-1.0,-1,-1.0,-1.0,1639700400,2021-12-17,00:20:00
1321,0,30.53,-1.0,-1,-1.0,-1.0,1639701000,2021-12-17,00:30:00
1322,0,29.75,-1.0,-1,-1.0,-1.0,1639701600,2021-12-17,00:40:00
1323,0,28.97,-1.0,-1,-1.0,-1.0,1639702200,2021-12-17,00:50:00
1324,0,28.98,-1.0,-1,-1.0,-1.0,1639702800,2021-12-17,01:00:00
1325,0,30.78,-1.0,-1,-1.0,-1.0,1639703400,2021-12-17,01:10:00
1326,0,32.28,-1.0,-1,-1.0,-1.0,1639704000,2021-12-17,01:20:00
1327,0,31.04,-1.0,-1,-1.0,-1.0,1639704600,2021-12-17,01:30:00
1328,0,31.04,-1.0,-1,-1.0,-1.0,1639705200,2021-12-17,01:40:00
1329,0,30.01,-1.0,-1,-1.0,-1.0,1639705800,2021-12-17,01:50:00
1330,0,29.49,-1.0,-1,-1.0,-1.0,1639706400,2021-12-17,02:00:00
1331,0,29.49,-1.0,-1,-1.0,-1.0,1639707000,2021-12-17,02:10:00
1332,0,30.02,-1.0,-1,-1.0,-1.0,1639707600,2021-12-17,02:20:00
1333,0,30.01,-1.0,-1,-1.0,-1.0,1639708200,2021-12-17,02:30:00
1334,0,29.24,-1.0,-1,-1.0,-1.0,1639708800,2021-12-17,02:40:00
1335,0,35.17,-1.0,-1,-1.0,-1.0,1639709400,2021-12-17,02:50:00
1336,0,29.75,-1.0,-1,-1.0,-1.0,1639710000,2021-12-17,03:00:00
1337,0,34.92,-1.0,-1,-1.0,-1.0,1639710600,2021-12-17,03:10:00
1338,0,32.86,-1.0,-1,-1.0,-1.0,1639711200,2021-12-17,03:20:00
1339,0,32.07,-1.0,-1,-1.0,-1.0,1639711800,2021-12-17,03:30:00
1340,0,32.07,-1.0,-1,-1.0,-1.0,1639712400,2021-12-17,03:40:00
1341,0,33.11,-1.0,-1,-1.0,-1.0,1639713000,2021-12-17,03:50:00
1342,0,31.31,-1.0,-1,-1.0,-1.0,1639713600,2021-12-17,04:00:00
1343,0,31.31,-1.0,-1,-1.0,-1.0,1639714200,2021-12-17,04:10:00
1344,0,32.08,-1.0,-1,-1.0,-1.0,1639714800,2021-12-17,04:20:00
1345,0,31.04,-1.0,-1,-1.0,-1.0,1639715400,2021-12-17,04:30:00
1346,0,30.53,-1.0,-1,-1.0,-1.0,1639716000,2021-12-17,04:40:00
1347,0,30.53,-1.0,-1,-1.0,-1.0,1639716600,2021-12-17,04:50:00
1348,0,30.53,-1.0,-1,-1.0,-1.0,1639717200,2021-12-17,05:00:00
1349,0,31.82,-1.0,-1,-1.0,-1.0,1639717800,2021-12-17,05:10:00
1350,0,33.11,-1.0,-1,-1.0,-1.0,1639718400,2021-12-17,05:20:00
1351,0,37.52,-1.0,-1,-1.0,-1.0,1639719000,2021-12-17,05:30:00
1352,0,37.53,-1.0,-1,-1.0,-1.0,1639719600,2021-12-17,05:40:00
1353,0,37.98,-1.0,-1,-1.0,-1.0,1639720200,2021-12-17,05:50:00
1354,0,38.43,-1.0,-1,-1.0,-1.0,1639720800,2021-12-17,06:00:00
1355,0,38.44,-1.0,-1,-1.0,-1.0,1639721400,2021-12-17,06:10:00
1356,0,38.44,-1.0,-1,-1.0,-1.0,1639722000,2021-12-17,06:20:00
1357,0,30.02,-1.0,-1,-1.0,-1.0,1639722600,2021-12-17,06:30:00
1358,0,36.1,-1.0,-1,-1.0,-1.0,1639723200,2021-12-17,06:40:00
1359,0,35.42,-1.0,-1,-1.0,-1.0,1639723800,2021-12-17,06:50:00
1360,0,33.89,-1.0,-1,-1.0,-1.0,1639724400,2021-12-17,07:00:00
1361,0,33.11,-1.0,-1,-1.0,-1.0,1639725000,2021-12-17,07:10:00
1362,0,33.63,-1.0,-1,-1.0,-1.0,1639725600,2021-12-17,07:20:00
1363,0,29.49,-1.0,-1,-1.0,-1.0,1639726200,2021-12-17,07:30:00
1364,0,29.49,-1.0,-1,-1.0,-1.0,1639726800,2021-12-17,07:40:00
1365,0,29.49,-1.0,-1,-1.0,-1.0,1639727400,2021-12-17,07:50:00
1366,0,29.49,-1.0,-1,-1.0,-1.0,1639728000,2021-12-17,08:00:00
